* `displayName` (`id`): `description` (`name`, `displayQuality`, `quality`, `priceEach`, `maxStackCount`)
* 蓝图：神之电焊头 (1225): 用于在工作台制作神之电焊头的蓝图。 (BP_HelmatLV6, 0, 7, 1500, 1)
* 疗养院机房钥匙 (1226): 能打开疗养院内机房的门。 (Key_Farm_Nursing_Computer, 0, 2, 224, 1)
* 疗养院餐厅钥匙 (1227): 能打开疗养院内餐厅的门。 (Key_Farm_Nursing_Restaurant, 0, 3, 439, 1)
* 疗养院房间钥匙-1 (1228): 能打开疗养院内某个房间的门。 (Key_Farm_Nursing_Room_1, 0, 2, 214, 1)
* 疗养院房间钥匙-2 (1229): 能打开疗养院内某个房间的门。 (Key_Farm_Nursing_Room_2, 0, 3, 377, 1)
* 加速器 (1230): 似乎是用来处理某种特殊晶体的机器。 (Accelerator, 0, 3, 871, 1)
* 浓缩浆质 (1231): 忍不住想尝一口。 (ConcentratedSlurry, 0, 9, 500, 1)
* 晶体电池 (1232): 储存着巨大的电力。 (CrystalBattery, 0, 999, 500, 1)
* 晶体过滤单元 (1233): 似乎是用来处理某种特殊晶体的机器。 (CrystalFiltrationUnit, 0, 2, 518, 1)
* 晶体增压器 (1234): 似乎是用来处理某种特殊晶体的机器。 (CrystalBooster, 0, 2, 622, 1)
* 大块空间晶体 (1235): 空间晶体的聚合体，小心一点可以将它拆开。 (BulkSpaceCrystal, 0, 9, 3600, 5)
* 风暴眼 (1236): 风暴虫的眼睛。 (SpaceEye, 0, 9, 300, 10)
* 配方：浓缩浆质 (1237): 制造浓缩浆质的配方。 (Formula_ConcentratedSlurry, 0, 9, 8888, 1)
* MF-毒液 (1238): 让射出的子弹裹上浓缩浆质，会让命中的目标中毒。 (AR_MF_Poison, 0, 9, 3956, 1)
* ??? (1239): ??? (EGun_Magic_Red, 0, 9, 284, 1)
* 蓝图：MF-毒液 (1240): 用于在工作台研发武器：MF-毒液。 (BP_AR_MF_Poison, 0, 9, 1000, 1)
* 汽车电池 (1241): 汽车用的高容量电池。 (CarBattery, 0, 5, 7515, 1)
* ??? (1242): 看起来不太稳定，不知道吃下去会怎么样？ (RedEye, 3, 2, 3974, 1)
* 骨夹板 (1243): 用于快速治疗骨折。 (Splint, 0, 1, 105, 1)
* 高级骨夹板 (1244): 用于快速治疗骨折，可用多次。 (SplintAdvanced, 0, 3, 468, 1)
* 手术包 (1245): 用于治疗创伤。 (SurgicalKit, 0, 3, 488, 1)
* 增强手术包 (1246): 用于治疗创伤。 (SurgicalKitL, 0, 4, 1678, 1)
* 止血针 (1247): 移除流血状态，且一段时间内免疫流血。 (Injection_BleedResist, 0, 2, 448, 3)
* 斧子 (1248): 平平无奇的斧子。 (SmallAxe, 0, 1, 377, 1)
* 休闲套装 (1249): 条纹Polo衫配红短裤。 (Armor_Football_1, 0, 9, 230, 1)
* 运动背心 (1250): 破了几个洞。 (Armor_Football_2, 0, 9, 160, 1)
* 金丝眼镜 (1251): 没有镜片。 (FackMask_Football_Glass, 0, 9, 80, 1)
* 橘子耳机 (1252): 能够大幅提高听觉灵敏度，可以听到声音来自于哪个方向。 (HeadsetLV2, 0, 4, 1850, 1)
* 纯金徽章 (1253): 纯金打造。 (GoldBadge, 0, 6, 55898, 1)
* 皇冠 (1254): 欲戴王冠，必承其重。 (Crown, 0, 7, 21593218, 1)
* 手提袋 (1255): 顶级奢侈品牌推出的手提袋。 (ToteBag, 0, 4, 6666, 1)
* 灵魂私酒 (1256): 使用秘密配方酿造的私酒，传闻加入了可乐。 (MoonShine, 0, 6, 12490, 1)
* 粪球 (1257): 可以扔出去。 (ShitBall, 0, 1, 10, 5)
